기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율,미국 실효금리
2014-07,2.776505376344085,3.324354838709677,71.40099999999987,78.42400000000038,4.545929605943815,6.835184586147301,7.602006849478957,1.2753628004126105,59.203118279569885,33.53059139784948,0.9745596399981274,0.14642220524572463,0.09999999999999996
2014-08,4.494148936170212,3.304893617021276,71.46600000000021,78.56400000000019,4.547392757068424,6.794586580876499,7.63825604608343,1.2612978709452007,59.195478723404264,33.476276595744686,0.9745596399981274,0.17481406140741812,0.0899999999999999
2014-09,4.054893617021277,3.2991489361702127,71.56199999999991,78.73999999999982,4.54913937146313,6.7661917146603505,7.634598323398805,1.252762968495368,59.258723404255306,33.32441489361703,0.9242589015233297,-0.06451544669015342,0.0899999999999999
2014-10,4.818263157894736,3.2922105263157895,71.75799999999985,79.01000000000019,4.548494008794534,6.716594773520978,7.610897343858179,1.252762968495368,59.28431578947369,33.261842105263156,0.8544153281560707,-0.30161921896496585,0.0899999999999999
2014-11,5.102864583333331,3.2835416666666664,71.96999999999979,79.26900000000019,4.545473258729965,6.7226297948554485,7.5829574058872025,1.2178757094949262,59.32822916666663,33.167864583333305,0.7929925155296587,-0.20168780850273071,0.0899999999999999
2014-12,4.713435897435896,3.258102564102564,72.116,79.48799999999977,4.5434543440074355,6.68586094706836,7.591245985508774,1.1939224684724339,59.390102564102556,33.164307692307695,0.7608058290337558,-0.009572940488220322,0.0899999999999999
2015-01,4.162233502538076,3.249137055837563,72.24899999999984,79.74400000000021,4.543358610020203,6.756932389247553,7.557780948158318,1.2029723039923539,59.42928934010151,33.16385786802033,0.756121979721332,0.6776163223624005,0.12000000000000008
2015-02,4.212272727272726,3.243686868686868,72.34499999999977,79.95499999999994,4.550111918237887,6.805722553416985,7.575205092354826,1.2059708069886086,59.460808080808086,33.13631313131313,0.756121979721332,-0.05916972200796391,0.1099999999999997
2015-03,5.6400000000000015,3.2332499999999995,72.509,80.22799999999961,4.549520045895923,6.975413927455952,7.59377713459949,1.1755733298042401,59.505400000000016,33.08355,0.7514160886839228,0.009515049636842582,0.1099999999999997
2015-04,9.681871921182262,3.2049753694581278,72.80899999999977,80.70299999999986,4.549615191865771,6.923628628138427,7.621209861378944,1.0885619528146133,59.57261083743839,33.037438423645334,0.6678293725756519,0.03065668738635479,0.1099999999999997
2015-05,6.285463414634145,3.1982439024390237,73.1689999999999,81.19900000000018,4.549921711757613,6.917705609835305,7.662547736783102,1.0331844833456532,59.49297560975609,32.958195121951206,0.5933268452777355,0.28005284015852017,0.12000000000000012
2015-06,6.110238095238091,3.1807619047619045,73.44100000000026,81.53800000000012,4.552718325985664,6.891625897052253,7.656715524361291,1.1184149159642867,59.30619047619047,32.905047619047615,0.5877866649021227,0.02002318474023123,0.12000000000000013
2015-07,5.830330188679244,3.1728301886792445,73.77800000000015,81.97700000000027,4.5529185377893455,6.919683849847411,7.637330816155638,1.101940078760782,59.26981132075473,32.855896226415084,0.5306282510621666,0.18017258637220118,0.1299999999999998
2015-08,5.008604651162793,3.1491627906976736,74.0920000000002,82.39500000000034,4.554718642491996,6.8690144506657065,7.615869886663865,1.0851892683359687,59.33767441860465,32.81846511627905,0.5007752879124873,0.13988220445939725,0.12999999999999978
2015-09,4.175345622119815,3.1397235023041468,74.38099999999977,82.75599999999989,4.556116487096433,6.799055862058796,7.571210998501746,1.0784095813505932,59.354792626728134,32.72907834101382,0.494696241836102,-0.25941835673700087,0.14000000000000037
2015-10,4.370639269406393,3.129223744292237,74.7309999999998,83.21399999999996,4.553518932804096,6.728628613084702,7.582132398965353,1.071583616280189,59.347214611872126,32.60114155251141,0.4700036292457373,0.0,0.1400000000000004
2015-11,3.8823076923076907,3.1206787330316734,74.98400000000026,83.54999999999966,4.553518932804096,6.6895992691789665,7.615529954203692,1.0647107369924242,59.36,32.50742081447965,0.4574248470388753,-0.18954152012298406,0.12000000000000019
2015-12,3.942645739910313,3.1131390134529138,75.30400000000007,83.96399999999996,4.5516217190304165,6.68586094706836,7.5968793777901675,1.1118575154181298,61.675964125560554,32.4599551569507,0.4637340162321373,0.2996223070917574,0.12000000000000019
2016-01,2.9737610619469033,3.0901194690265474,75.44100000000024,84.18100000000018,4.554613462370937,6.728628613084702,7.581367896313519,1.1378330018213922,61.673230088495615,32.428362831858415,0.5128236264286644,0.17040075733670562,0.2400000000000004
